Image,SaltPepper_Prob,Gaussian_Sigma,PSNR_Noisy,SSIM_Noisy,PSNR_ISTA_Result,SSIM_ISTA_Result,PSNR_BM3D_Result,SSIM_BM3D_Result
jetplane.tif,0.037,0.37929,10.621905710109294,0.07424193374548307,11.308141558299758,0.0933156305973709,11.096924190603094,0.07951698455973305
lake.tif,0.037,0.37929,10.598278682455224,0.098829457868658,11.8711488077156,0.12737316629796883,11.062555803957046,0.10571085250377107
lena.bmp,0.037,0.37929,10.297845481550041,0.06039707990330887,11.50350697634883,0.07952446993637506,10.723243373433418,0.06502673766474454
lena_color_256.tif,0.037,0.37929,10.35870730905624,0.0960549481986888,11.416706338736818,0.12157697952446342,10.7644414378575,0.10256052139263445
lena_color_512.tif,0.037,0.37929,10.361691418647098,0.06078893516706523,11.431556839755352,0.07940167721516066,10.793889006466987,0.06565675241371162
lena_gray_256.tif,0.037,0.37929,10.334027172160884,0.09949822448101245,11.52912086345747,0.12735466112919883,10.751313102913764,0.10652215045069921
lena_gray_512.tif,0.037,0.37929,10.315294112595023,0.05876933002924848,11.524185206473675,0.077495483587639,10.747432955702214,0.06342559525872277
livingroom.tif,0.037,0.37929,10.262332114827068,0.08243938088740951,11.464033758854935,0.10621478798673713,10.673158355189596,0.08792515675966357
mandril_color.tif,0.037,0.37929,10.272492077070819,0.14302878140311934,11.417374040846687,0.17271861650638345,10.648268395231984,0.14959569624720476
mandril_gray.tif,0.037,0.37929,10.213240346854796,0.10586173433010101,11.328594471553528,0.1363907252348534,10.604827792743412,0.11199268663406851
peppers.png,0.037,0.37929,10.56203011557386,0.06400098464091962,11.795011524451144,0.08333163329153445,11.009377637833941,0.06939331307601651
peppers_color.tif,0.037,0.37929,10.636187623689038,0.1244222586272633,11.83022490538317,0.1484535099356314,11.090485327138914,0.13108262267627047
peppers_gray.tif,0.037,0.37929,10.383371980898549,0.05923431279764224,11.672001011645479,0.07813568978033965,10.827411102885872,0.06414928398803578
pirate.tif,0.037,0.37929,10.335299540607025,0.07141980632055692,11.683065049116145,0.09388945401475812,10.758576047208305,0.07635208999996321
tulips.png,0.037,0.37929,10.494220184223963,0.08400319569054225,11.956637145511683,0.11251024472248193,10.949257783140428,0.09091487515826754
walkbridge.tif,0.037,0.37929,10.43459306377504,0.11913256846680201,11.770123028272462,0.15197414923767177,10.85331961190375,0.12644354223933177
woman_blonde.tif,0.037,0.37929,10.25997970468606,0.06100188509262045,11.309956515340396,0.07754689100618119,10.678342362422281,0.06530252153908693
woman_darkhair.tif,0.037,0.37929,10.605601596074337,0.03182647734502996,12.121402465333373,0.045163846048797106,11.088383230472223,0.03512766228407999
HappyFish.jpg,0.037,0.42,10.347182911955633,0.1388232030531874,10.862922920820141,0.15249434094421765,9.841033765331913,0.14274252291881695
baboon.png,0.037,0.42,9.762269901346524,0.12190638555362587,10.666408857789664,0.1448887391761736,10.015387713427852,0.12560047789030815
barbara.bmp,0.037,0.42,9.843877734746073,0.0819168976207521,10.983681494528824,0.09877536661557396,10.136205807412777,0.08612900469882587
